gx_mean,gy_mean,gz_mean,ax_mean,ay_mean,az_mean,gx_std,gy_std,gz_std,ax_std,ay_std,az_std,gx_rmse,gy_rmse,gz_rmse,ax_rmse,ay_rmse,az_rmse,gx_max,gy_max,gz_max,ax_max,ay_max,az_max,gx_min,gy_min,gz_min,ax_min,ay_min,az_min,gx_fengdu,gy_fengdu,gz_fengdu,ax_fengdu,ay_fengdu,az_fengdu,gx_piandu,gy_piandu,gz_piandu,ax_piandu,ay_piandu,az_piandu,gx_gy_coor,gx_gz_corr,gy_gz_corr,ax_ay_corr,ax_az_corr,ay_az_corr,label
-0.495574965,2.404020868,0.458008334,0.256363458,0.191539457,1.252637622,0.21137636,0.352204273,0.230868637,0.618236139,0.18189705,0.553719557,0.53711015,2.42866265,0.510822815,0.657760982,0.261630348,1.365079538,-0.191310718,2.672590702,0.66260589,0.958808443,0.391183224,1.857774583,-0.770247497,1.777790799,0.070888702,-0.459401675,-0.029362701,0.59939115,1.853790979,3.859747462,2.064951176,1.175183607,1.214572572,1.186337135,0.090280568,-1.441988745,-0.8490849,-0.015684056,-0.088571848,-0.027004646,-0.815268998,-0.731269031,0.921101595,0.981775077,-0.994990566,-0.99181983,1
-0.448195705,1.797412702,0.303085114,0.295279514,0.207624808,1.490076668,0.146765337,0.309884285,0.127968977,0.559532054,0.148966184,0.302570126,0.470699322,1.822876727,0.327996347,0.622690185,0.253793909,1.519281149,-0.220878238,2.148322033,0.417468605,0.833887522,0.433322963,1.844232833,-0.618106969,1.392348617,0.081422148,-0.447783843,0.040694079,1.069816592,2.411609695,1.443731404,2.398691017,1.292240063,2.352685824,1.568087687,0.573663714,-0.226422041,-0.955929843,-0.321510216,0.559571048,-0.195014906,-0.344838174,-0.76836745,0.767222725,-0.737107959,-0.785446165,0.204236823,1
-0.489460397,1.538752249,-0.015145746,0.993152234,0.136771432,0.859059026,0.17415999,0.630065173,0.256789467,0.238721684,0.510168049,0.569666428,0.518353079,1.657969035,0.252056721,1.02032342,0.518234508,1.024461544,-0.24952236,2.354672515,0.324947647,1.161225237,0.636864077,1.643176764,-0.67632013,0.863974836,-0.312121746,0.619733167,-0.60235825,0.20133064,1.426913284,1.333656583,1.469547757,8.137158403,1.515418224,1.478513992,0.345514721,0.258538742,0.164295226,-2.40729,-0.446787286,0.186645893,-0.62009087,-0.910075123,0.426934104,-0.53373776,0.241825432,-0.945822456,1
-0.449720322,1.706548702,0.37556008,1.166101739,0.115326126,0.918326688,0.089051093,0.094373072,0.209659059,0.518288155,0.301971717,0.462354059,0.458106169,1.709051929,0.428070108,1.271876949,0.317552447,1.023984537,-0.335082987,1.79641463,0.501699408,2.044570601,0.368837886,1.588933495,-0.564229621,1.548668768,-0.008896149,0.737397381,-0.399229862,0.253756201,1.942238183,3.678071139,4.16560072,2.147050064,2.895476915,2.124706363,-0.153655061,-1.188222908,-1.632466776,0.888194922,-1.069716753,0.013374291,0.623329057,0.050994671,0.610052143,0.458217298,-0.79687056,-0.87739376,1
-0.60072116,1.381014393,0.037240604,1.845735589,0.107891322,0.707355069,0.141397669,0.420110913,0.154586813,0.219138128,0.32900956,0.359541316,0.616489644,1.441053159,0.155974556,1.858182048,0.339938136,0.790221712,-0.392916503,1.960662438,0.162036877,2.114735074,0.55933433,1.122919863,-0.749078253,0.909602322,-0.194779246,1.559782253,-0.275587149,0.199118821,1.595786289,1.476738434,1.595430897,1.457376214,1.497136252,1.544156845,0.462480514,0.271776225,-0.636445169,-0.077598796,0.199919485,-0.192177966,-0.681206487,-0.980576947,0.559012304,-0.60045178,-0.946417584,0.635315829,1
-0.630697793,1.874074679,-0.095261089,2.592383543,-0.057716813,0.490150696,0.067351033,0.174911877,0.134392172,0.168162814,0.270137969,0.131151909,0.634140695,1.881894338,0.162522247,2.597614294,0.270899929,0.506715399,-0.553721276,2.084575087,0.073059796,2.805737338,0.427716307,0.687315708,-0.741301049,1.635116803,-0.268932576,2.389089544,-0.264563842,0.393354207,2.177207044,1.534848488,1.69515716,3.78163808,3.137428814,7.929215299,-0.644679902,-0.234436629,-0.005321226,-0.629084032,1.255307662,2.357940792,-0.156734835,-0.243517658,0.687880334,-0.29498671,-0.798184294,0.777316948,1
-0.523927681,1.584620892,-0.052844946,2.857937127,-0.177968992,0.390866137,0.050629777,0.336621529,0.122119061,0.26088841,0.205074074,0.191620476,0.526270895,1.618581126,0.130801877,2.869345722,0.268414089,0.433619657,-0.451183528,2.055537548,0.080016986,3.113453995,0.067248981,0.657574601,-0.578329738,1.18463616,-0.215915092,2.455621658,-0.409017023,0.153235638,1.605320358,1.570476531,1.480685699,3.903638835,1.232217861,2.219097478,0.41351087,0.147214493,-0.216844611,-1.133203351,0.063024866,0.315131988,-0.577467314,-0.909639335,0.546237898,0.206396812,-0.866947369,0.011602295,1
-0.597779138,2.042418149,0.115639701,1.3073605,0.209403087,1.011289835,0.138526488,0.397572061,0.188911099,0.315950372,0.285989239,0.122127512,0.612994211,2.079233729,0.218248591,1.343511492,0.349811241,1.018344565,-0.373654085,2.410243488,0.266188249,1.693506398,0.515708289,1.145585016,-0.715297805,1.406286314,-0.20211945,0.907248089,-0.231572768,0.817648355,1.890281869,1.970782674,2.046377548,1.469674232,2.217393123,2.561163271,0.779525764,-0.68224409,-0.892771447,0.001310535,-0.584260154,-0.322310717,-0.831900076,-0.994528575,0.806003503,-0.09254634,-0.062501144,0.634937363,1
-0.647102423,2.035846339,0.16292745,0.383448812,0.112442407,1.365670326,0.110442813,0.497129077,0.185206587,0.350608919,0.227388812,0.338230707,0.656087842,2.093304121,0.243874506,0.514822825,0.249561095,1.405304042,-0.473921174,2.55150888,0.337517855,0.817882368,0.466574557,1.630445963,-0.768418338,1.28899908,-0.153164333,-0.064460347,-0.081172955,0.753351194,2.778170976,1.645192695,2.438657679,1.448777096,1.709949564,3.064955363,0.773928831,-0.469954521,-0.905821105,-0.063714505,0.690257728,-1.250179809,-0.947850459,-0.972229172,0.958061137,0.307028805,-0.637856469,-0.878065703,0
-0.552936653,2.053001172,-0.09264972,0.457365242,0.205626164,1.26600336,0.135815942,0.222140347,0.130729001,0.175603606,0.151255445,0.381116647,0.568724075,2.064506307,0.158083647,0.488657473,0.25346637,1.319925911,-0.357601707,2.388678548,0.054795312,0.744037255,0.414546457,1.649236308,-0.686628532,1.813983502,-0.266519428,0.291643735,0.037053512,0.655540848,1.490664314,1.853406583,1.490235036,2.136137701,1.529545063,1.877155332,0.480362421,0.462154987,-0.190997781,0.723451544,0.2563462,-0.607187977,-0.205836538,-0.807567686,0.705390603,0.962674066,-0.903549164,-0.891624055,1
-0.583706578,2.004989106,0.045899754,0.735428671,0.005616004,0.903536607,0.181673081,0.57953031,0.108272118,0.251496733,0.139119531,0.193522,0.610244438,2.083843199,0.115588602,0.775613249,0.136424388,0.923217815,-0.382035159,2.651421397,0.181130954,1.023199074,0.182773728,1.206865947,-0.820349332,1.320198117,-0.094562919,0.366486301,-0.128616156,0.699681037,1.317069379,1.224711174,2.029253649,1.670229691,1.238897233,2.56057551,-0.193302157,-0.067970043,0.104863728,-0.307497784,0.270986664,0.74136722,-0.938631187,-0.457929806,0.208898213,-0.378834823,-0.786630796,-0.198503962,1
-0.476602996,2.003988062,0.235576718,0.072211861,0.196653076,1.403221878,0.075365701,0.215061249,0.16746411,0.414869943,0.166183185,0.33038614,0.482289545,2.015035841,0.287086832,0.412852201,0.255312768,1.44007654,-0.345308032,2.220066376,0.364586311,0.519007691,0.323668643,1.782325246,-0.559471376,1.668226029,-0.068191155,-0.463597605,-0.08767944,0.987589531,2.694335715,2.704920886,2.769760129,1.322659268,2.226382095,1.328669859,0.867870366,-0.819834748,-1.190466704,-0.172115917,-0.95176554,-0.13431393,-0.574650436,-0.916633509,0.386795165,0.576197732,-0.971753753,-0.520330072,1
-0.435648658,2.076126079,0.07346071,0.034536744,0.193048641,1.566015189,0.052731275,0.311158574,0.084159753,0.360856535,0.106829268,0.256283166,0.438701626,2.098391376,0.110435617,0.355248544,0.219599113,1.586019354,-0.362884592,2.491747994,0.129378435,0.451771059,0.33877796,1.825542106,-0.505135849,1.701165137,-0.080081171,-0.415531694,0.065073583,1.167907423,2.348744619,1.47224369,2.952412424,1.323745557,1.484148101,2.539252301,0.364045333,0.027753614,-1.264920831,-0.08941071,0.099327016,-0.730765425,-0.496224131,-0.583819176,0.738143261,0.243199057,-0.795183663,-0.682965778,1
-0.357503226,2.09331019,-0.039229433,0.272363114,-0.020746333,1.211496479,0.073205883,0.234931607,0.152904129,0.334892316,0.255744149,0.372130491,0.364627609,2.10592799,0.154865859,0.426436882,0.251434439,1.265174129,-0.256493231,2.429255422,0.146825296,0.652469861,0.285846374,1.679807975,-0.444364123,1.803972959,-0.231908723,-0.180050628,-0.340953766,0.809352088,2.177131697,1.927573879,1.381132217,1.409087003,1.355002931,1.292705887,0.019509908,0.234650306,-0.063395244,-0.140965977,-0.118455931,0.202707671,-0.769026962,-0.81617084,0.534684792,0.964566431,-0.986759121,-0.987657054,1
-0.369270984,2.094821485,0.070091545,0.670237176,0.224792677,0.819942981,0.148204904,0.374843514,0.094013503,0.464079989,0.148035823,0.475276016,0.396796126,2.126773238,0.11574896,0.809921786,0.267525266,0.942951904,-0.174000604,2.512587586,0.171065497,0.991596449,0.382070122,1.494215338,-0.577576486,1.637417365,-0.054200811,-0.140396712,-0.009998096,0.249789869,2.017017172,1.246620836,1.356930464,2.335486979,2.905375107,1.698835207,-0.104703287,-0.1268487,-0.226873907,-1.030123762,-0.835084939,0.212915669,0.062705233,-0.755697584,0.564010828,0.316307195,-0.724048755,-0.754496287,1
-0.568578693,1.892736349,0.127014251,0.489059016,0.137589609,1.324269617,0.197102621,0.318733703,0.147576285,0.802652213,0.290297474,0.733392664,0.600480803,1.918326983,0.192458384,0.926098955,0.315963003,1.506665267,-0.32410065,2.349991437,0.207399811,1.702578093,0.46514678,2.014074392,-0.833974849,1.618646629,-0.126533586,-0.379591328,-0.194594444,0.178629998,1.528438382,1.476624574,6.545057145,1.685249946,1.19947068,1.736050702,-0.104736614,0.525454639,-2.184595032,0.396844486,0.022662095,-0.624117254,-0.642469306,-0.028492499,-0.643418432,0.682786125,-0.933374212,-0.878532139,1
-0.407798063,1.021770216,-0.43269331,1.124168598,0.053991872,0.927991077,0.19962784,0.604800944,0.220234358,0.35962191,0.274325824,0.349237253,0.45227921,1.181171956,0.483514784,1.178095852,0.2741525,0.989067961,-0.178159541,2.054761443,-0.032660779,1.674616921,0.445234719,1.213782824,-0.66042478,0.477006751,-0.580751039,0.782039213,-0.213783879,0.303680118,1.347878391,2.518874426,3.343521092,1.729762567,1.455273979,3.017777863,-0.16131801,0.940058487,1.360055527,0.504795861,0.4393244,-1.21646806,0.642892547,-0.731506974,-0.118381882,0.987353124,-0.937020261,-0.905912396,1
-0.559829971,1.496022853,-0.13365968,1.671218781,-0.02908564,1.04336778,0.094566588,0.251852019,0.265579987,0.633938269,0.25734956,0.44160452,0.567445788,1.516237659,0.292534323,1.782911898,0.253822022,1.12952658,-0.40921148,1.807848324,0.113972772,2.26832818,0.281327113,1.519395833,-0.663484527,1.165214148,-0.494710078,0.807705831,-0.390827194,0.500080317,1.952004571,1.488255858,1.373970252,1.344178815,1.65779652,1.253702371,0.615060039,-0.044823354,-0.409228328,-0.376169272,-0.164539339,-0.204535568,-0.126926168,-0.76717172,-0.495184451,0.003961401,-0.85504973,0.451641691,1
-0.595522205,1.925024182,-0.220946075,2.949240251,0.098785699,0.379079771,0.048634519,0.335550488,0.124670309,0.69858794,0.380797373,0.100320859,0.597425645,1.952897454,0.252464149,3.02762649,0.385959827,0.391616109,-0.523736104,2.191918009,-0.08746105,3.919628896,0.462866726,0.531111158,-0.642005703,1.370681338,-0.406486148,2.230790848,-0.45307347,0.292105502,6.822282296,1.950990972,1.866101234,1.422645887,1.504623105,1.653670744,1.94753665,-0.826485368,-0.456059178,0.378302065,-0.494558465,0.654065245,-0.706804391,-0.748652253,0.949569078,0.838261257,-0.791075928,-0.993337948,1
-0.673184055,1.456048995,-0.287032172,2.914551345,-0.214633676,0.629871792,0.149375619,0.552121942,0.183703391,0.706821943,0.33219625,0.185306731,0.688910244,1.553294489,0.338798651,2.995700738,0.389881764,0.655517746,-0.481028874,2.139021776,-0.081642171,3.771527738,0.331552914,0.879370716,-0.843623477,0.781063789,-0.518817713,2.010174588,-0.521591112,0.415716773,1.348811107,1.36692869,1.297675801,1.42934091,2.460774077,1.458875015,0.170762208,0.010047598,-0.107815322,-0.1630679,0.870098714,0.180771878,-0.735891029,-0.968835579,0.85101574,-0.556964008,0.505558154,-0.56775878,1
-0.675454601,1.876947101,-0.382945681,1.525457817,0.204481301,1.034353645,0.107663764,0.225425076,0.155132179,0.915538695,0.310640417,0.140372098,0.683642264,1.889897941,0.412008189,1.769662174,0.366674477,1.043457529,-0.569523279,2.132729582,-0.142540712,2.439172661,0.544480248,1.173620485,-0.838108635,1.599817606,-0.554842783,0.099711351,-0.211617625,0.809263989,1.614092732,1.296994175,2.123438936,1.804790757,1.415569286,2.215659342,-0.47080169,-0.043158308,0.533655926,-0.543040795,-0.286371895,-0.719103768,-0.777318522,-0.871255401,0.425261081,0.969539209,-0.309218627,-0.495454819,1
-0.714304786,1.511003396,-0.275429673,0.555926198,0.219968799,0.93104043,0.121798001,0.55130115,0.087841477,0.340346401,0.168265177,0.331536471,0.724204867,1.604651645,0.288563658,0.64827169,0.274894372,0.986081161,-0.572621251,2.093184144,-0.16955266,0.803004788,0.358474006,1.414272319,-0.847885534,0.733583163,-0.381146928,-0.040198651,-0.069754195,0.610170072,1.1748797,1.462560501,1.309194595,2.309568484,2.906080234,1.524672737,0.055757423,-0.310035484,-0.008144693,-1.026722992,-1.101014958,0.46694212,-0.953145748,-0.8612375,0.722825891,0.563449609,0.544350196,-0.180885198,1
-0.630989624,1.51958693,0.052641633,0.407205784,-0.108010568,1.151457217,0.050888174,0.420874205,0.097682941,0.561592395,0.416377386,0.414562622,0.632956497,1.57454569,0.10923104,0.684534241,0.422020859,1.221000165,-0.547667286,1.95617892,0.175892508,1.217787147,0.372969213,1.54906783,-0.680129394,0.860152394,-0.073313151,-0.222899989,-0.594344532,0.518120729,4.332372014,1.967924543,1.940935736,1.599062315,1.234181536,1.658907213,1.475532993,-0.561827984,-0.140177383,0.297960492,0.022922621,-0.555481108,-0.390882929,-0.583381535,0.941292667,0.815041365,-0.883080025,-0.931590854,1
-0.652167425,1.288480968,0.26503383,0.427546039,0.143935433,1.295706736,0.077803219,0.301129781,0.137779968,0.880321163,0.240806583,0.586517726,0.656607613,1.32183024,0.297433888,0.96268497,0.276379642,1.417426847,-0.520465554,1.608441621,0.353639046,1.450925161,0.437579876,1.978630808,-0.751063527,0.912680744,0.014503588,-0.608782613,-0.156209478,0.519519732,2.717441653,1.245847546,2.902565751,1.262433109,1.375231793,1.41105169,0.668505241,-0.156031089,-1.251483709,0.05599528,-0.038515132,-0.129642012,-0.717425218,-0.903558439,0.720421331,-0.757637829,-0.890884876,0.405406809,1
-0.603164171,1.359158407,0.039074273,0.308323572,0.157975036,1.464476037,0.129193253,0.137295829,0.143251622,0.226011859,0.271664554,0.740345661,0.616303722,1.365799295,0.145694835,0.379607075,0.309524921,1.634281889,-0.418478899,1.575163,0.226331755,0.514296472,0.44800919,2.317879655,-0.728280879,1.222927121,-0.134720216,-0.085151606,-0.180016936,0.548292058,1.506390501,1.865224731,1.70106543,3.709533171,1.245405856,1.315742149,0.452384198,0.583862058,0.133489644,-1.319679895,-0.156386439,-0.1113003,-0.045323686,-0.903462434,0.394043788,0.744321203,-0.533950546,-0.918302444,1
-0.654268799,1.719374474,0.013545396,0.474045989,0.442677035,1.075271458,0.160938369,0.320387517,0.255572492,0.451195712,0.158330773,0.362223299,0.673002803,1.747795988,0.250774968,0.648192924,0.469072325,1.132327778,-0.42669339,2.079628877,0.288917283,0.82008837,0.57946952,1.630177307,-0.840424686,1.256493261,-0.299413916,-0.253490004,0.175125794,0.702271092,1.557850016,1.565550903,1.214986616,1.827066777,2.845095253,1.704202175,0.31715204,-0.286219849,-0.149181853,-0.777660206,-1.050718529,0.49854705,-0.774131658,-0.912691979,0.854784909,0.251019142,0.565992035,-0.561302824,1
-0.856500338,2.225596186,0.019298497,0.42756795,0.177261241,1.308984873,0.115781114,0.518069496,0.118392362,0.190085195,0.13820755,0.31945341,0.863980257,2.282748025,0.117594699,0.466370494,0.223066854,1.345886273,-0.672149857,2.731015714,0.122698348,0.76131721,0.357492892,1.659207394,-0.952304393,1.375288963,-0.179443395,0.252920155,0.003966318,0.931816201,5.980285446,2.129965003,3.341972374,2.472224533,1.477003367,1.203835784,1.815030416,-0.72427678,-1.183203506,0.998054768,0.003592434,-0.031966774,-0.346610837,-0.946282299,0.330934013,-0.627278192,0.589175799,-0.950972245,0
-0.667766565,1.57997815,-0.078065381,0.648079983,-0.011453876,1.365276712,0.170026091,0.171934347,0.160484077,0.353653047,0.263767879,0.162593145,0.688233029,1.588933578,0.175553801,0.734898172,0.258692376,1.374539767,-0.418942162,1.790916181,0.072805963,1.130428024,0.360258219,1.602212193,-0.871549271,1.361125439,-0.311505644,0.254495252,-0.321822246,1.20139726,1.763230616,2.144376127,1.526308548,1.435786686,1.546723523,1.562033977,0.30326333,0.134685459,-0.526986804,0.308297727,0.193407658,0.459587667,0.14913786,-0.772532817,0.303788677,-0.609787452,-0.423049223,-0.418551274,1
-0.430022876,1.385383193,-0.069722236,1.137992129,-0.119592874,1.085411707,0.341241169,0.425114342,0.10652045,0.374534245,0.200727925,0.565999189,0.544708535,1.446644361,0.125514669,1.195696847,0.230179251,1.218876307,-0.044991919,1.851649803,0.071927063,1.654891073,0.154808525,1.761659291,-0.860353004,0.891985479,-0.196588928,0.747120549,-0.360137714,0.356284057,1.320937388,1.171137021,1.439365708,1.54954987,1.562232128,1.39308392,-0.165024882,-0.052916845,0.120022875,0.274891465,0.255617462,-0.102868789,-0.920105262,-0.780426379,0.508564972,0.503515355,-0.885009996,-0.83535142,1
-0.481108026,1.871570655,0.103192951,1.645836828,-0.110789388,0.592074745,0.047308291,0.308850215,0.154179708,0.718980405,0.280906028,0.501316368,0.483335788,1.895877009,0.182946201,1.790260979,0.296692024,0.769297004,-0.419472057,2.077443858,0.197198593,2.655943952,0.242595668,1.486032074,-0.541438243,1.3158679,-0.167384285,0.988537188,-0.434417673,0.219112359,3.943256019,3.476884978,5.271829741,1.427755357,1.342910433,3.193575659,0.693758914,-1.380001561,-1.850788392,0.467257333,0.085749463,1.26564405,-0.39560509,-0.533936941,-0.090697933,0.660419628,-0.665049028,-0.775707146,0
-0.459429337,1.518880936,-0.255104135,2.37067842,-0.227004938,0.424362884,0.107331176,0.268981719,0.188214823,0.125085307,0.278926119,0.323206014,0.471311466,1.541575952,0.314779203,2.373844277,0.355273177,0.529497403,-0.297738784,1.797593281,-0.076214794,2.587885672,0.205392388,0.844390976,-0.554649929,1.143507667,-0.508839665,2.275463209,-0.5076964,0.053227481,1.649807585,1.44410945,1.31703505,3.750080102,1.727557115,1.382179943,0.662756309,-0.37223438,-0.371476359,1.343332496,0.527834239,0.148639043,-0.582509521,-0.951152015,0.777690946,0.119147517,-0.09696718,-0.92551891,1
-0.54174122,1.135753801,-0.275655132,2.583172547,-0.089320591,0.855655782,0.059972514,0.447591992,0.197471135,0.695868635,0.182338399,0.523419654,0.544918695,1.217481722,0.336780057,2.671636996,0.19973875,0.997575173,-0.455615904,1.68578737,-0.008777697,3.187716319,0.200903405,1.345273836,-0.60973089,0.572617834,-0.511065168,1.376557398,-0.263382157,0.116047503,1.580139656,1.417576521,1.473917225,2.69575757,1.864555146,1.42030461,0.374622595,-0.050216394,0.112768258,-1.040277038,0.62909023,-0.457345675,-0.566502826,-0.923751343,0.610266531,-0.388025351,-0.64829475,-0.358625931,1
-0.581593763,1.457834871,-0.06734368,2.246776041,0.005964718,0.77807021,0.036159009,0.39078403,0.104712383,0.822517011,0.333284399,0.482860975,0.582671846,1.507277739,0.122724354,2.386938508,0.326605157,0.910616157,-0.537715203,1.801711598,0.055983216,3.2296951,0.391590667,1.43186134,-0.630837888,0.916571584,-0.203786646,1.135368309,-0.393210886,0.188092413,1.503759435,1.382335415,2.593347812,1.464080407,1.25010059,1.625547541,-0.229127676,-0.450797784,0.230904841,-0.09595207,-0.007662111,0.118792578,-0.519857218,-0.407681106,0.326926129,-0.261276123,-0.89707104,-0.112649046,1
-0.520757881,2.134892998,0.410381538,0.400412318,0.302667399,1.12347579,0.102374811,0.362875456,0.17885071,0.546819193,0.460662957,0.361204745,0.530330226,2.164296552,0.446229851,0.668865312,0.543442269,1.177899811,-0.383954798,2.421152076,0.523890068,1.114910879,0.83693573,1.522736753,-0.645018103,1.537496389,0.101510572,-0.264377554,-0.354085614,0.523455244,4.504352915,3.765851242,5.26009475,1.594724501,1.591616869,2.249677835,0.988580967,-1.303191727,-1.818342037,0.113024634,-0.199884788,-0.699745724,0.225506067,-0.609101077,0.523210998,-0.119819732,-0.173279737,-0.912082908,1
-0.313372545,1.512165583,-0.083939775,0.150556361,0.204336532,1.390399989,0.233652901,0.283244281,0.154350158,0.582909215,0.364304585,0.710316992,0.388087983,1.537420886,0.172965021,0.590642908,0.411293734,1.554857019,-0.045835261,1.961546556,0.158303353,0.928503136,0.770048265,2.199888989,-0.659442481,1.202162735,-0.24953989,-0.48522786,-0.146753962,0.427454823,2.125039378,2.154033165,1.839356428,1.37156711,1.746909878,1.441869684,-0.455422087,0.560382219,0.517864276,0.189886419,0.605326895,-0.18663356,-0.509740798,-0.980931324,0.582472604,0.900613645,-0.214495201,-0.59826892,1
-0.502213495,1.350562555,0.046925145,0.512307497,0.126432385,1.217404977,0.204564861,0.439830768,0.206899754,0.413791336,0.45897174,0.753047163,0.540732194,1.417650265,0.208079738,0.653324813,0.467133818,1.423541959,-0.284360211,2.027503693,0.323762222,0.848322126,0.548262048,1.919261909,-0.833864083,0.900146287,-0.209513491,-0.180104755,-0.605272126,0.184162192,1.999038179,1.725498231,1.493286672,2.288337979,1.816635616,1.393260635,-0.680226374,0.530822375,0.041077905,-0.895064533,-0.687381615,-0.424390779,-0.916197413,-0.29861637,0.03227467,0.427365039,0.260031722,-0.641671176,1
-0.530268655,1.608145891,0.374899801,0.285765969,0.143274055,1.263988285,0.18004133,0.350421469,0.182367967,0.470910458,0.366501868,0.226143451,0.558840882,1.644389432,0.415304242,0.542723302,0.386624016,1.283262097,-0.299536017,1.989349838,0.581304912,0.824881862,0.471726828,1.633742989,-0.764664241,1.059692075,0.126229255,-0.398771792,-0.487658956,1.034071976,1.529999894,1.88468075,1.50120041,1.657235258,2.549497742,2.67551085,-0.053850378,-0.464486779,-0.279020834,-0.334255585,-0.9697872,0.837939764,-0.931450693,-0.924165665,0.847706276,0.945377001,-0.93064561,-0.986679957,1
-0.580096998,1.346801062,0.423495052,0.031651035,0.1583244,1.250216917,0.069634847,0.170438901,0.096802732,0.315451705,0.278321359,0.455647349,0.584095522,1.357114786,0.433986171,0.310694665,0.315326629,1.327536164,-0.483862354,1.488431676,0.490498693,0.525039177,0.549340095,1.62036592,-0.671777206,1.046783339,0.254211683,-0.319980116,-0.110614503,0.464119656,3.412626521,2.551879313,3.530397834,1.949281268,1.453020013,2.216228877,0.542535295,-1.050759289,-1.349983319,0.453939425,0.458715777,-0.948133203,-0.72696019,-0.704615118,0.758621203,0.736505382,-0.896913559,-0.927384231,0
-0.500836774,0.928821555,0.288227668,0.449139531,0.123124885,1.200800924,0.111795141,0.24749556,0.195730705,0.145816776,0.117230991,0.327661731,0.512675045,0.959954879,0.346198321,0.471315552,0.168383842,1.242976501,-0.337696195,1.300068295,0.486612096,0.59912115,0.329818894,1.413457324,-0.597527521,0.657049007,0.036429447,0.250287415,0.025368746,0.602021674,1.483044998,1.851098123,1.26019261,1.381725114,3.821722647,3.548796278,0.527189825,0.435960316,-0.213687894,-0.315266984,1.395773229,-1.442878009,0.538931631,-0.962490739,-0.354421313,0.298781755,-0.651544919,-0.722174778,1
-0.398936899,1.214816822,0.277082106,0.363621074,0.168161592,1.370988903,0.170449016,0.122479233,0.152616812,0.206725327,0.47177491,0.762098587,0.432482834,1.22072971,0.314856648,0.416228582,0.491881108,1.56114479,-0.157212611,1.381178714,0.45975303,0.511725436,0.703924476,2.467483302,-0.565347576,1.072175775,0.082474529,-0.010192342,-0.38220404,0.575896993,1.447115166,3.510074224,1.40251565,3.530616385,1.225459659,1.546126205,0.409399679,0.787176146,-0.098921188,-1.40296085,-0.069853071,0.430052444,-0.474168218,-0.962938863,0.609808999,0.738240603,-0.869193356,-0.893278652,1
-0.50212774,2.167285439,0.2891158,0.558928951,0.269796789,1.147042108,0.155123722,0.308572992,0.303340899,0.502767861,0.313938662,0.776175431,0.524626631,2.188272098,0.414636008,0.745027566,0.409152162,1.376247058,-0.264697949,2.488593128,0.583916195,1.098152059,0.607681626,2.279303101,-0.678903149,1.704787853,-0.150988756,-0.131268725,-0.21895891,0.420127959,1.837215982,1.66032874,1.542011143,1.427871162,2.029912942,1.528027636,0.454879178,-0.452373198,-0.538778222,-0.334207623,-0.525895494,0.467192366,-0.792443395,-0.895675514,0.567118849,0.589932131,-0.984114203,-0.688359974,1
-0.509575931,1.969656298,0.026177186,0.964978624,0.201386037,1.17116012,0.130833702,0.204719549,0.050353268,0.389738538,0.18910916,0.386326775,0.525452556,1.979843333,0.055850502,1.037788046,0.273656937,1.230810493,-0.370774126,2.22785734,0.06887068,1.416994641,0.447249782,1.606438152,-0.700721438,1.689841622,-0.058358263,0.47664136,0.015324927,0.584591419,1.692093665,1.550285971,5.216482455,1.522756314,1.267768723,2.127785254,-0.397850663,-0.092764525,-1.688398393,-0.03542578,0.28209302,-0.492782705,0.448681905,-0.571499226,0.230727844,-0.426665924,-0.23790059,-0.658175188,1
-0.535497608,1.256594094,-0.150344004,2.06161781,-0.416582452,0.257614012,0.187803431,0.540337038,0.221285014,0.112867008,0.328790127,0.134518327,0.566230529,1.363566745,0.263840283,2.064581652,0.526611592,0.289372342,-0.318189005,2.116684548,0.203260003,2.189646923,0.067004516,0.441410297,-0.762612247,0.673343801,-0.361233512,1.912143774,-0.785726783,0.073440489,1.29904926,2.002965559,1.870135165,1.601301859,1.859970081,1.711708521,-0.133319112,0.528941606,0.643042395,-0.251649948,0.390397005,0.098966714,0.213624605,-0.893012097,0.111801338,-0.457532788,0.538946443,-0.73285194,1
-0.666785448,1.113646196,0.172398511,2.715482287,0.051775343,0.21396556,0.100841673,0.291608371,0.12873399,0.310740147,0.32786416,0.051144207,0.674066106,1.149713823,0.213613644,2.73249723,0.325385613,0.219755231,-0.522784168,1.465386226,0.304065395,2.917977371,0.398070124,0.250411233,-0.763448422,0.740294823,-0.008714847,2.14803404,-0.451768637,0.127129012,1.480925656,1.378795249,1.475526138,3.640511824,1.735283541,4.321872881,0.433465954,-0.106714504,-0.370339223,-1.466468387,-0.481492918,-1.508255336,-0.84810277,-0.956107595,0.682953135,-0.423908517,0.968019927,-0.546008239,1
-0.69349293,1.812613109,0.36099739,2.768916043,0.066447996,0.013861397,0.062448357,0.362526538,0.068218218,0.295370463,0.335279388,0.159692259,0.696186935,1.847088183,0.367133071,2.783998925,0.335158341,0.157078614,-0.632082159,2.138968956,0.420477112,3.108298934,0.436744669,0.24471934,-0.792273983,1.232298871,0.257591902,2.380087565,-0.438075513,-0.16510755,2.17379219,1.833849546,1.655362299,1.405835712,1.709192413,1.577427745,-0.650001161,-0.663396575,-0.661028864,-0.172315388,-0.363927009,0.304688939,0.947972393,0.739752302,0.738340974,0.413027478,-0.831655701,-0.740391019,1
